		gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	tau	tau	tau	tau	tau	tau	tau	tau	tau	tau	tau	tau
		Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
		Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene	transcripts																																				
pseudo_1793	pseudo_transcript_0	0.8740908381230881	-0.012554190675130236	10	10	0.14615482717383077	0.019353467679201628	10	10	0.4392158487695228	-0.004421970716503913	10	10	0.6059702792939821	-0.018911205276681668	10	10	0.039332049275673846	0.07061002076761026	10	10	0.310293816768315	0.02358221400519819	10	10	0.6384539909219418	-0.07728775293538036	9	9	0.22681171263737077	0.29922617814538593	10	10	0.8056484363356688	0.05109143472283567	9	9
pseudo_1794	pseudo_transcript_0	0.36994161843536355	0.008940545462874781	9	9	0.9408819418519428	0.004025968608387292	10	10	0.40496060391236155	0.010613870858267474	9	9	0.8224919945959955	-0.09745983509511691	9	9	0.5529736029711373	0.028037406315435113	9	9	0.5992753340971557	-0.021035513816629905	9	9	0.6574705449829334	-0.06599499998642808	9	9	0.38109157962635165	0.08165099730792859	10	10	0.36577138421288213	-0.02594927357029994	9	9
pseudo_1794	pseudo_transcript_1	0.18416932123725982	0.012666774778605535	10	10	0.9562722145848566	-0.006564306037260111	10	10	0.266775114685299	0.009105189705436778	10	10	0.9693448125755143	0.013063517866006236	10	10	0.18682163890287729	-0.07208260201482788	10	10	0.34223065663607466	-0.024769899151775604	10	10	0.5070712363890386	0.0693872352879453	10	10	0.11496161340868602	-0.0022179202283677166	10	10	0.5823607571128	-0.03347930319858603	10	10
pseudo_1795	pseudo_transcript_0	0.47505866732965096	-0.03341403440452632	10	10	0.7246380873992184	0.0015270771949035227	10	10	0.31754893762252234	-0.010032509001800404	10	10	0.4602163710320436	-0.004668383893767993	10	10	0.6943006444046391	0.06405254640111403	10	10	0.7594654766896354	0.02589572542230015	10	10	0.7007819206036884	-0.13691420454938538	10	10	0.585379929001508	0.08126649854423768	10	10	0.9068058855610517	0.05578038036725841	10	10
pseudo_1796	pseudo_transcript_0	0.2994989507338698	0.034963216588543705	10	10	0.6674982890908108	0.010920695646861349	10	10	0.7274651492114023	0.013990719582555789	10	10	0.8225695896923826	-0.020196167855819323	10	10	0.5930736299059505	0.014505954378570723	10	10	0.774134281167489	0.022266239197240342	10	10	0.46035223384524204	0.12705147586219045	10	10	0.6857778685737923	0.09645764747932094	10	10	0.5106954486002987	0.06424216188349402	10	10
pseudo_1796	pseudo_transcript_1	0.09676907135471216	-0.04246708591159262	10	10	0.3680435722160902	-0.033675740440057216	9	9	0.15960953755746998	-0.03147920651967251	9	9	0.04628167280799136	0.051976385996931905	10	10	0.01636103386287988	0.1580800391406275	10	10	0.027742118078784486	0.14015299225992056	10	10	0.15023419875017271	0.08867736977971317	10	10	0.04174437086046292	0.4849496326358595	10	10	0.06178105258226428	0.38195137736153634	10	10
pseudo_1797	pseudo_transcript_0	0.9820739692708526	-0.007359375223543571	10	10	0.9474754066804303	0.0023955184250681427	10	10	0.811663904133882	-0.0031337130184904017	10	10	0.2921309321975978	-0.1280293573430005	10	10	0.36498357137875803	0.018180576371837974	10	10	0.9377909899847721	-0.05069327077832839	10	10	0.35827731575765887	-0.3593720067733816	10	10	0.3212830625283811	0.026123121695785078	10	10	0.8446739408680057	-0.16715045673456816	10	10
pseudo_1798	pseudo_transcript_0	0.6353496211400278	-0.02073225719384603	10	10	0.4655246921328955	-0.028729206606515244	10	10	0.28280283238745674	-0.03150713296189345	10	10	0.26609774986337387	0.048212684893883535	10	10	0.6149411008354326	-0.053150665419891045	9	9	0.34039048350617673	0.01915045240486342	9	9	0.450015174779389	0.03233783659620926	10	10	0.7951884490308648	-0.22293383123617957	9	9	0.8300387409878895	-0.08422855337746733	9	9
pseudo_1799	pseudo_transcript_0	0.03343580470794579	-0.040390274430926375	4	4	0.046429801364180304	0.019520892290010278	4	4	0.44677840068343044	-0.010837885813470663	4	4	0.3767096461656876	0.036802038864164895	3	3	0.8880993081356767	-0.0035567164296075276	4	4	0.9351884480020314	0.0005552532795440115	3	3	0.9160786213044655	-0.08419493524269833	4	4	0.45214967560663544	0.06779160753216741	4	4	0.646698444233368	0.02301016885590712	4	4
pseudo_1799	pseudo_transcript_1	0.15268205317888445	0.02538640670831012	10	10	0.526131287304069	-0.005055544999289153	10	10	0.5872874847361385	0.015295893771854882	10	10	0.7995301741258037	0.01819367594806897	10	10	0.018405561765739122	0.16104583077050338	10	10	0.022127855210795414	0.05801144821426929	10	10	0.687841474196007	0.1174464379073511	10	10	0.026130947223145354	0.4887065232636049	10	10	0.014334082968223664	0.2110371325518425	10	10
pseudo_1799	pseudo_transcript_2	0.8406696639472353	-0.005435880616842682	10	10	0.9154919429866244	-0.020997891677337815	10	10	0.7586407078909665	-0.012536060029346194	10	10	0.6951853750982528	0.029891428585778358	10	10	0.5352573133201141	-0.025178553552539267	10	10	0.5538818004039814	0.030505501283167303	10	10	0.6444281277737918	0.0782904657724818	10	10	0.727383837205583	-0.0748404094704228	10	10	0.7742366814463102	0.07989626528009833	10	10
pseudo_18	pseudo_transcript_0	0.8747120655383545	0.010920643025129205	10	10	0.1110957884092628	0.025704976266681844	10	10	0.2881675445013213	0.020581383879786117	10	10	0.7906669885993705	-0.023484744835130522	10	10	0.7703767220455068	-0.05515912608813778	10	10	0.8990387453331136	-0.027818350954550663	10	10	0.5801929353533186	-0.10407376820883367	10	10	0.6712421960472355	0.07885364096855459	10	10	0.5659153781802222	0.03211583546278451	10	10
pseudo_180	pseudo_transcript_0	0.94751336730814	0.012614050542537452	10	10	0.059990979163181635	0.022626437174255335	10	10	0.29360046029446185	0.012294352663644008	10	10	0.15287812079315946	0.10296141550165248	10	10	0.5237851382280343	0.008493033902972165	10	10	0.41996529324182763	0.04374828698735209	10	10	0.12515840433590897	0.31088551231160994	10	10	0.9518759078480119	0.16673644961333753	10	10	0.3174521112922948	0.2477093819285079	10	10
pseudo_1800	pseudo_transcript_0	0.5514282389734366	-0.0006233727522305885	10	10	0.7131331212169967	-0.01379875366955431	10	10	0.5560210617841459	-0.01818994912542203	10	10	0.44590378772652584	-0.13167073017744724	10	10	0.58538429096713	0.023040089995223122	10	10	0.2868597225206224	-0.06742604754880237	10	10	0.6183776058161937	-0.2303155431680192	10	10	0.6152018302954884	0.029568403628152162	10	10	0.6907249153796031	-0.20117093943331674	10	10
pseudo_1801	pseudo_transcript_0	0.929952656385551	0.010884496776604241	10	10	0.9214408531406094	0.02929163938049582	10	10	0.7478017478689365	0.01357919641374756	10	10	0.11993895684094213	-0.13270421700546112	10	10	0.020735949431935997	-0.10377704099397565	10	10	0.012807199648894914	-0.10863848332545019	10	10	0.1649753075262237	-0.360179726475288	10	10	0.04361256999631945	-0.28779642609218953	10	10	0.03444068381681166	-0.2978250047573104	10	10
pseudo_1801	pseudo_transcript_1	0.12527450593237283	0.00924111697634645	10	10	0.40990567278077095	0.035149566662162	10	10	0.16951074321334414	0.026181904498633404	10	10	0.010414974720701348	-0.08309829019107069	10	10	0.2891381932888646	-0.0824620250393352	10	10	0.016100175351154693	-0.07352514022065777	10	10	0.0631108279096929	-0.20910855759674749	10	10	0.5440575892609749	-0.1965546957084979	10	10	0.10731188761141387	-0.16110458603088404	10	10
pseudo_1802	pseudo_transcript_0	0.7659981249350735	0.02554576895708252	10	10	0.7833549135641437	-0.03388915072671663	10	10	0.8172032993805413	-0.014467342018047558	10	10	0.4463767520246307	-0.12303573023663512	10	10	0.6650796709022735	0.043514559622014476	9	9	0.8358358115640134	0.00956076998816241	9	9	0.9123996606358861	-0.22928117184423388	9	9	0.8869670481983526	0.07078414314214065	10	10	0.7619750428434248	-0.12536620043399968	9	9
pseudo_1802	pseudo_transcript_1	0.010189497515931411	-0.047665087615302304	10	10	0.2834599183133617	-0.013017089616088577	10	10	0.012794037713215323	-0.03391270192838931	10	10	0.23869414955812085	0.026118244477089894	10	10	0.036926192142885644	0.10734874808797316	10	10	0.035373553660151935	0.07903354055238089	10	10	0.7087661435603643	-0.06386571373863097	10	10	0.10913644262612757	0.2872711457220339	10	10	0.27543726180969996	0.08688827759504665	10	10
pseudo_1803	pseudo_transcript_0	0.01499691835124695	0.03923189763738494	9	9	0.6188420852483407	-0.013645098789403556	9	9	0.027111014663974763	0.01932937879642261	9	9	0.5710591696642855	-0.05462935929757761	9	9	0.46475754699125016	-0.0558725373914886	9	9	0.2610558072254314	-0.03368651158584	9	9	0.8353479821556491	0.10329438554067356	9	9	0.31056688798246657	0.06810785005417792	9	9	0.5295559751405837	0.08006616300014503	9	9
pseudo_1804	pseudo_transcript_0	0.7387683090782978	-0.007862078532604354	10	10	0.5973585188610333	0.01947615652561767	10	10	0.880557030567017	0.010678951764723318	10	10	0.6123500122811221	0.04751303580955365	10	10	0.8866405621080707	-0.011494550928050705	10	10	0.6261939941603334	0.013881688310631177	10	10	0.6890141788633238	0.11950527969652887	10	10	0.8194112197366019	-0.003913157585466741	10	10	0.6404522770073252	0.07569813414868605	10	10
pseudo_1805	pseudo_transcript_0	0.06978944665227835	-0.08396352756011488	10	10	0.8752438165773323	-0.02162498599766578	10	10	0.14379753279838872	-0.05671656733049718	10	10	0.24378816961926164	0.07391275789062776	9	9	0.4905301438863565	-0.03891301576038113	9	9	0.8332000331517583	0.021470723450725076	9	9	0.8602897046933433	0.03916835639879701	10	10	0.24517127466593092	-0.22617713699622286	10	10	0.44921751154230793	-0.16762254664350204	10	10
pseudo_1805	pseudo_transcript_1	0.19803871339071955	0.015227392710286015	3	3	0.30273868351836686	-0.012221173295785866	2	2	0.7187809202035512	0.003631896619093671	2	2	0.5920302100717854	-0.10547262645938911	3	3	0.3370692517933558	0.044176242042978445	2	2	0.18732209147292656	0.03315011172460719	2	2	0.9268276456998412	-0.21971860020396825	3	3	0.5687751605422637	0.08755964851885148	2	2	0.175668660346726	0.1133136476036093	2	2
pseudo_1805	pseudo_transcript_2	0.3717314112060537	-0.09149010806548423	10	10	0.9525014390373474	-0.03696674383120035	10	10	0.6487157456991626	-0.06423708559709546	10	10	0.4413325729389004	0.04738030004501998	9	9	0.5762444013791468	0.07239572563021952	9	9	0.40264300976014633	0.05358719312829955	9	9	0.94824807361687	-0.1248551688404994	10	10	0.7658667844414203	-0.18308348328495105	10	10	0.7828758364465099	-0.08585995442055998	10	10
pseudo_1806	pseudo_transcript_0	0.22421531777502912	-0.02087675715167102	9	9	0.6272509677381466	-0.09452126707756968	10	10	0.39280908162350503	-0.010662153254676177	9	9	0.7712303227489324	-0.017443050172317637	9	9	0.031071528779113164	0.05853949423892802	9	9	0.13352089913348464	0.08608303397893112	9	9	0.7416894878704978	-0.0894075098583851	9	9	0.17037338866900786	-0.27002162289043125	10	10	0.1504105725663484	0.11978469798287318	9	9
pseudo_1806	pseudo_transcript_1	0.12363186153560116	0.016825563476778854	10	10	0.9962230599135982	-0.005071622643802153	10	10	0.3363279304041883	0.005815599425797254	10	10	0.1225076966793932	-0.08290724168068435	10	10	0.4934021886535278	-0.049083685412212884	10	10	0.4549150224824532	-0.044538066827274674	10	10	0.38972462650906947	0.047744005472628186	10	10	0.6007595081068988	-0.006086098302354524	10	10	0.7399686792379081	-0.06410170864556575	10	10
pseudo_1807	pseudo_transcript_0	0.36815421563981965	-0.0163390498106486	10	10	0.09134295287629512	0.014593742020030503	10	10	0.46157879487893416	0.0031159853776647688	10	10	0.5433537952831724	-0.0199095966963196	10	10	0.6259753127556006	-0.043555577847647055	10	10	0.8832206681283176	-0.031200652421071156	10	10	0.4025806514025839	-0.059881106669231236	10	10	0.367852236479841	0.14800501031814636	10	10	0.7613305140992587	0.0412971201935588	10	10
pseudo_1808	pseudo_transcript_0	0.6858898623174403	-0.03872341714150073	10	10	0.49720591745224896	0.01837976632835805	10	10	0.5030858863527798	-0.008551965677121577	10	10	0.2865410978488584	0.03617343640171545	10	10	0.8474824439480568	-0.015992606738172502	10	10	0.4525031241415942	0.01865290987356379	10	10	0.6984225110513178	0.16116683412229907	10	10	0.800637447212238	-0.03642840044242274	10	10	0.6789009392297902	-0.03688756406741998	10	10
pseudo_1809	pseudo_transcript_0	0.6381629551667478	0.005547660347326447	10	10	0.5034758907468335	-0.024982654730417147	10	10	0.6705340962046746	-0.00784016019003823	10	10	0.710469035017236	-0.026438357793290877	10	10	0.9244958423747045	-0.06063200108507231	10	10	0.861783778178848	-0.01625114838825764	10	10	0.924495814446809	0.1043065894269738	10	10	0.6966100140888802	-0.1491615084171888	10	10	0.6159038534760131	0.08559734346462812	10	10
pseudo_181	pseudo_transcript_0	0.6227551836583164	-0.05221712327547489	10	10	0.43407047529889686	-0.09000801569905435	10	10	0.7774183405157342	-0.07811033974560912	10	10	0.20363420159628187	-0.07804161154127572	9	9	0.33690552211706504	0.17147546618016	9	9	0.9767681414927495	0.09406510717602524	9	9	0.1560750626895551	-0.39692441924393335	10	10	0.9987328082323965	0.017179550400143146	10	10	0.5014322700135859	-0.08419953478379615	10	10
pseudo_1810	pseudo_transcript_0	0.6478058688733843	0.010277457471146622	9	9	0.1515035905437716	0.03350106909892354	9	9	0.19011804188336312	0.0230595441454501	9	9	0.7626172485213156	-0.048365504292456285	9	9	0.01401808904825978	-0.13127466520789205	9	9	0.02908137113882009	-0.0695439674895598	9	9	0.6167133835743301	-0.023281371916024206	9	9	0.05448270774693302	-0.3679628083042621	9	9	0.118699357382453	-0.17403785671232128	9	9
pseudo_1811	pseudo_transcript_0	0.9252543253825011	0.008569032707376214	10	10	0.5437858592641625	0.010397254217486452	10	10	0.7652880969134185	0.00750230225800876	10	10	0.4320803338496254	0.00732969808875604	10	10	0.9045949693542065	0.14695107074976954	10	10	0.28541329073926314	0.02151226580651157	10	10	0.5442079884517643	0.05413574093643258	10	10	0.9667458355872762	0.5331479917645845	10	10	0.3463069738440121	0.1171360041654491	10	10
pseudo_1811	pseudo_transcript_1	0.02946286861294268	-0.055693279012185654	9	9	0.1286332073805648	-0.09282066135500462	9	9	0.016221211814834664	-0.0676624647053065	9	9	0.3482665784180924	0.06327923245143319	8	8	0.4512186674877091	0.06464683806460932	8	8	0.22236123244828454	0.06885805987462941	8	8	0.7151950349330294	-0.23174218135323843	9	9	0.9959913555419316	-0.24003291374962307	9	9	0.9871385767004442	-0.2260239371707372	9	9
pseudo_1812	pseudo_transcript_0	0.022121582115194414	0.03786134575762115	10	10	0.3157877304640866	-0.03725986815880553	10	10	0.3179330178339539	0.002633376192774811	10	10	0.8934730697194233	-0.020050543675421743	10	10	0.9603014766824738	-0.01839291978709229	10	10	0.8417001731340176	-0.00742097455423808	10	10	0.11313448293700516	0.22088018335234036	9	9	0.6442489570671157	-0.14662864614569693	10	10	0.6286676074666424	-0.038952862193081576	9	9
pseudo_1813	pseudo_transcript_0	0.5511648722956137	0.01121007636706442	10	10	0.6798839243626271	-0.001794231823144407	10	10	0.8178193570933503	0.005307590074776092	10	10	0.5643106812809464	0.003287391880733103	10	10	0.9229145139743917	0.016463686933284774	10	10	0.5180294787692599	-0.018736288240064118	10	10	0.6872554055830424	0.04249498350857974	10	10	0.9702278927914558	-0.04778244896181816	10	10	0.5851231999063188	-0.03168374197204401	10	10
pseudo_1814	pseudo_transcript_0	0.6850206094818381	0.009820968983480616	10	10	0.06150956798073081	-0.029466553976196675	10	10	0.38329389135911074	-0.019732199866862733	10	10	0.47258149990453624	-0.012296280898290097	10	10	0.4424088214253691	-0.02616674534899253	10	10	0.29564213832577213	-0.009760881040124758	10	10	0.5318545469281377	0.02003632494844243	10	10	0.1295377143031807	-0.2679133197373145	10	10	0.1073118884384581	-0.030151612361293822	10	10
pseudo_1815	pseudo_transcript_0	0.7524943004643534	-0.017656684798781862	10	10	0.25263218601549653	-0.01222884307106478	10	10	0.5132514101857325	-0.011102636960225757	10	10	0.23664771445725397	0.049428730813907036	10	10	0.101878446926112	0.06752403712515948	10	10	0.029488060274931744	0.03106054154357465	10	10	0.29405712280859464	0.1825416472123638	10	10	0.30397053023022325	0.21842165753064027	10	10	0.0975072769155641	0.09625613484283975	10	10
pseudo_1815	pseudo_transcript_1	0.018725549229740096	0.03602313269616296	10	10	0.7806287086551995	0.005907700020571741	10	10	0.09375979900331326	0.024008812441218608	10	10	0.054022980009716975	-0.08566288194592281	10	10	1.0	0.025290533334452775	10	10	0.2127850226325887	-0.054911459826232634	10	10	0.5342090583426365	-0.09409241260351914	10	10	0.9376543578391715	0.088851566932265	10	10	0.7460524413465538	0.032258220062354966	10	10
pseudo_1816	pseudo_transcript_0	0.24568664874003043	0.005717726821258623	10	10	0.24856524886946996	-0.020956500701666714	10	10	0.8190518097616343	-0.006381703842963067	10	10	0.4409549266119207	-0.1032550388463639	10	10	0.7734231797033552	0.03691408926738755	10	10	0.7442770246591798	-0.023870076525287887	10	10	0.6417577079275245	-0.0813208172101233	9	9	0.9408131457886149	-0.12059796382455301	10	10	0.8525973825331505	-0.11849251794111167	9	9
pseudo_1817	pseudo_transcript_0	0.44537268144868436	0.01531553529671266	10	10	0.1989975834282519	0.00652430966355816	10	10	0.19008017835041024	0.007852737196088732	10	10	0.3642662419374616	0.03467131223368083	10	10	0.7624726061970675	-0.039551228958692265	10	10	0.5898027796609204	0.029669668358400198	10	10	0.19057134477376203	0.08674436600739475	10	10	0.5231792305815692	0.06246342763817552	10	10	0.27472951803893086	0.14240023978314012	10	10
pseudo_1818	pseudo_transcript_0	0.5804999470137133	-0.021447557985761753	10	10	0.7255258345357825	0.023250196471224057	10	10	0.9472098988880072	-0.002732442629734433	10	10	0.06320936739654458	0.029159044694961996	10	10	0.6225936312885214	0.035172991957388086	10	10	0.16794928928499908	0.035204804912958416	10	10	0.02310905115370351	0.21511210760221156	9	9	0.49284473935435	0.07886887162392366	9	9	0.06736855353871209	0.1750994384214756	9	9
pseudo_1819	pseudo_transcript_0	0.9149277264237781	-0.02504433112033759	9	9	0.01049722829758526	0.006219409616106957	9	9	0.31528073900490816	0.008100587530409943	9	9	0.5690734111167559	0.06823382050211968	9	9	0.3233532032693265	-0.11928146730027357	9	9	0.8603004474452319	-0.020844717854637707	9	9	0.5532544780482402	0.13628826581591552	9	9	0.9559271615263716	-0.3002534259263825	9	9	0.7076571401289553	0.0034888978874239307	9	9
pseudo_182	pseudo_transcript_0	0.7789685774744297	-0.002902510545793825	10	10	0.874000407679907	-0.0035161838261279278	10	10	0.8190518097616343	-0.011013517610358204	10	10	0.235394543376371	0.08856104514426456	10	10	0.018683730185852086	-0.11276624981439627	10	10	0.8043294657816227	-0.02756892385883342	10	10	0.2081324579707744	0.22848962389786362	10	10	0.019355635332007702	-0.3528431311480759	10	10	0.6091275791089432	-0.18253024742904841	10	10
pseudo_1820	pseudo_transcript_0	0.29675319535712796	0.010948881131044419	10	10	0.6543481655231875	0.007071790193638994	10	10	0.6670699632659074	0.005958554755288361	10	10	0.09763002413631319	0.04837042797271865	10	10	0.09546026828805011	-0.07257216467426632	10	10	0.6828009677706897	0.018998559898730515	10	10	0.03397005408850038	0.33713806365812254	10	10	0.0863002778966194	-0.24599536700835958	10	10	0.6583993806460385	0.05121660842627037	10	10
